time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-10-11T10:00:26.720Z,19.224666595459,-155.401840209961,31.2199993133545,1.77999997,md,29,149,,0.129999995,hv,hv72749862,2021-10-11T10:54:38.378Z,"8 km ENE of Pāhala, Hawaii",earthquake,0.81,0.920000017,1.77999997,4,automatic,hv,hv
2021-10-11T09:44:39.191Z,56.361,-156.4747,81.9,2.7,ml,,,,0.28,ak,ak021d1u8zjf,2021-10-11T09:50:38.207Z,"119 km E of Chignik, Alaska",earthquake,,1.5,,,automatic,ak,ak
2021-10-11T09:38:08.590Z,19.4863338470459,-155.254165649414,2.44000005722046,2.39,ml,44,50,,0.189999998,hv,hv72749837,2021-10-11T09:43:39.360Z,"5 km NNW of Volcano, Hawaii",earthquake,0.27,0.879999995,0.43,10,automatic,hv,hv
2021-10-11T09:30:52.082Z,56.4031,-156.5252,63.3,3.2,ml,,,,0.8,ak,ak021d1u606z,2021-10-11T09:41:22.007Z,"116 km E of Chignik, Alaska",earthquake,,1.6,,,automatic,ak,ak
2021-10-11T09:28:47.182Z,56.2908,-156.5319,48.6,2.9,ml,,,,0.42,ak,ak021d1u5kat,2021-10-11T09:32:14.982Z,"115 km E of Chignik, Alaska",earthquake,,2.8,,,automatic,ak,ak
2021-10-11T09:26:21.324Z,56.3101,-156.5352,69.5,3.3,ml,,,,0.66,ak,ak021d1u52w0,2021-10-11T10:25:56.040Z,"115 km E of Chignik, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2021-10-11T09:10:24.682Z,56.2584,-156.5532,69.1,6.9,mww,,,,0.71,ak,ak021d1u1nos,2021-10-11T22:08:29.215Z,"114 km E of Chignik, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2021-10-11T09:07:21.560Z,36.01,-117.8056667,1.58,0.53,ml,9,79,0.02757,0.06,ci,ci40067672,2021-10-11T17:25:48.103Z,"12km NE of Little Lake, CA",earthquake,0.13,0.17,0.143,3,reviewed,ci,ci
2021-10-11T08:55:25.910Z,33.334,-116.2911667,9.7,0.72,ml,16,155,0.03223,0.15,ci,ci40067664,2021-10-11T12:58:20.824Z,"12km NE of Borrego Springs, CA",earthquake,0.42,0.57,0.11,8,reviewed,ci,ci
2021-10-11T08:50:35.260Z,38.8053322,-122.8030014,1.3,0.84,md,9,89,0.006566,0.02,nc,nc73638215,2021-10-11T09:27:13.438Z,"5km NW of The Geysers, CA",earthquake,0.33,0.69,,1,automatic,nc,nc
2021-10-11T08:42:34.700Z,35.8956667,-117.6921667,6.73,0.22,ml,13,75,0.06219,0.06,ci,ci40067656,2021-10-11T21:30:15.401Z,"20km ESE of Little Lake, CA",earthquake,0.15,0.4,0.068,5,reviewed,ci,ci
2021-10-11T08:42:07.600Z,19.0611667633057,-156.287994384766,6.84000015258789,2.4000001,md,39,297,,0.230000004,hv,hv72749742,2021-10-11T08:53:30.565Z,"55 km W of Hawaiian Ocean View, Hawaii",earthquake,1.92,2.23000002,1.75999999,6,automatic,hv,hv
2021-10-11T08:35:16.480Z,19.1803340911865,-155.485000610352,33.939998626709,2.34,ml,51,75,,0.119999997,hv,hv72749732,2021-10-11T08:40:46.690Z,"2 km SSW of Pāhala, Hawaii",earthquake,0.43,0.620000005,3.85,17,automatic,hv,hv
2021-10-11T08:30:08.676Z,5.9847,-73.3004,171.68,4.1,mb,,63,0.234,0.61,us,us6000ftnd,2021-10-11T10:02:19.040Z,"6 km NE of Gámbita, Colombia",earthquake,5.3,5,0.095,31,reviewed,us,us
2021-10-11T08:27:37.802Z,62.8557,-150.713,100.2,1.5,ml,,,,0.36,ak,ak021d1tjwcc,2021-10-11T08:31:26.727Z,"40 km N of Petersville, Alaska",earthquake,,0.9,,,automatic,ak,ak
2021-10-11T08:20:54.220Z,18.8801670074463,-155.518005371094,32.4599990844727,2.47000003,md,22,263,,0.100000001,hv,hv72749707,2021-10-11T08:24:08.810Z,"21 km SSE of Naalehu, Hawaii",earthquake,0.88,1.11000001,1.05999994,3,automatic,hv,hv
2021-10-11T08:14:07.000Z,19.3113327026367,-155.247833251953,4.3899998664856,1.74000001,md,20,110,,0.140000001,hv,hv72749692,2021-10-11T08:17:12.840Z,"14 km S of Volcano, Hawaii",earthquake,0.46,1.26999998,1.29999995,6,automatic,hv,hv
2021-10-11T08:04:20.890Z,19.1736660003662,-155.47966003418,36.9799995422363,2.27999997,md,42,81,,0.140000001,hv,hv72749682,2021-10-11T08:07:38.660Z,"3 km S of Pāhala, Hawaii",earthquake,0.48,0.649999976,0.839999974,12,automatic,hv,hv
2021-10-11T08:01:14.172Z,57.8013,-156.5274,139.3,2,ml,,,,0.36,ak,ak021d1teal4,2021-10-11T18:09:48.883Z,"61 km ENE of Ugashik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-10-11T08:00:11.950Z,19.2250003814697,-155.41633605957,34.4000015258789,2.91,ml,53,136,,0.140000001,hv,hv72749677,2021-10-11T11:33:44.197Z,"6 km ENE of Pāhala, Hawaii",earthquake,0.48,0.689999998,3.59,31,automatic,hv,hv
2021-10-11T07:56:48.858Z,60.2826,-149.7472,41.5,1.7,ml,,,,0.58,ak,ak021d1t4pc6,2021-10-11T08:01:02.943Z,"23 km WSW of Primrose, Alaska",earthquake,,1,,,automatic,ak,ak
2021-10-11T07:56:44.120Z,60.1065,-141.3073,0,2,ml,,,,0.98,ak,ak021d1t4p17,2021-10-11T08:01:03.070Z,"108 km NW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-10-11T07:55:52.900Z,19.2196674346924,-155.383163452148,32.5099983215332,1.90999997,md,29,163,,0.140000001,hv,hv72749672,2021-10-11T07:58:55.620Z,"10 km E of Pāhala, Hawaii",earthquake,0.79,1.17999995,1.90999997,4,automatic,hv,hv
2021-10-11T07:50:47.589Z,38.1342,-118.1546,1.8,0.7,ml,14,172.96,0.085,0.1682,nn,nn00825396,2021-10-11T18:38:24.812Z,"28 km S of Mina, Nevada",earthquake,,1.3,0.18,7,reviewed,nn,nn
2021-10-11T07:45:10.332Z,-7.0554,156.051,79.06,4.5,mb,,100,4.525,0.7,us,us6000ftna,2021-10-11T09:03:58.040Z,"102 km SE of Panguna, Papua New Guinea",earthquake,7.7,4.8,0.09,37,reviewed,us,us
2021-10-11T07:44:59.100Z,35.9495,-117.6788333,5.71,0.69,ml,16,51,0.02314,0.06,ci,ci40067648,2021-10-11T21:21:10.737Z,"21km E of Little Lake, CA",earthquake,0.14,0.28,0.08,5,reviewed,ci,ci
2021-10-11T07:41:54.440Z,33.7021667,-118.2181667,9.22,1.74,ml,34,101,0.06392,0.23,ci,ci40067640,2021-10-11T21:17:10.993Z,"8km ESE of San Pedro, CA",earthquake,0.38,0.69,0.154,25,reviewed,ci,ci
2021-10-11T07:38:58.987Z,11.1775,-86.8972,26.95,4,mb,,186,1.155,0.64,us,us6000ftn1,2021-10-11T08:32:50.040Z,"79 km SSW of Masachapa, Nicaragua",earthquake,5.2,9.3,0.113,23,reviewed,us,us
2021-10-11T07:37:13.540Z,33.1341667,-116.3593333,9.85,0.72,ml,30,46,0.08717,0.26,ci,ci40067632,2021-10-11T20:55:55.880Z,"14km S of Borrego Springs, CA",earthquake,0.32,0.94,0.16,9,reviewed,ci,ci
2021-10-11T07:36:55.070Z,33.6288333,-116.7265,17.28,0.15,ml,12,80,0.04704,0.07,ci,ci37357092,2021-10-11T21:03:04.811Z,"10km NNW of Anza, CA",earthquake,0.29,0.53,0.044,3,reviewed,ci,ci
2021-10-11T07:34:58.460Z,38.8348351,-122.8178329,1.48,0.85,md,11,79,0.01293,0.01,nc,nc73638210,2021-10-11T08:07:12.928Z,"8km NW of The Geysers, CA",earthquake,0.28,0.77,,1,automatic,nc,nc
2021-10-11T07:20:11.540Z,32.6363333,-115.5975,2.52,1.45,ml,21,128,0.1095,0.22,ci,ci40067624,2021-10-11T20:51:51.742Z,"6km NNW of Progreso, B.C., MX",earthquake,0.57,0.74,0.121,17,reviewed,ci,ci
2021-10-11T07:08:39.869Z,61.7968,-150.6512,52.3,1.7,ml,,,,0.51,ak,ak021d1suead,2021-10-11T07:13:37.440Z,"29 km NNW of Susitna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2021-10-11T07:05:12.510Z,34.6483333,-116.2916667,5.39,1.19,ml,14,58,0.1207,0.09,ci,ci40067616,2021-10-11T20:43:41.681Z,"14km SW of Ludlow, CA",earthquake,0.2,1.07,0.149,12,reviewed,ci,ci
2021-10-11T07:05:02.284Z,37.8871,-118.5665,13,1.2,ml,18,84.72,0.334,0.1884,nn,nn00825394,2021-10-11T18:25:50.786Z,"10 km NW of Benton, California",earthquake,,2.3,0.22,7,reviewed,nn,nn
2021-10-11T06:56:48.480Z,33.6538333,-116.7068333,13.52,0.73,ml,23,55,0.05751,0.18,ci,ci40067608,2021-10-11T13:12:42.830Z,"10km S of Idyllwild, CA",earthquake,0.35,0.59,0.254,18,reviewed,ci,ci
2021-10-11T06:51:47.930Z,33.958,-116.9456667,13.84,0.37,ml,12,132,0.09093,0.08,ci,ci37357084,2021-10-11T20:29:35.370Z,"4km NE of Beaumont, CA",earthquake,0.28,0.87,0.144,4,reviewed,ci,ci
2021-10-11T06:51:13.460Z,34.0068333,-116.3951667,3.52,0.91,ml,19,64,0.06247,0.17,ci,ci40067600,2021-10-11T20:23:22.706Z,"11km ENE of Desert Hot Springs, CA",earthquake,0.24,0.59,0.074,13,reviewed,ci,ci
2021-10-11T06:48:35.600Z,61.7365,-151.8371,93.1,1.1,ml,,,,0.49,ak,ak021d1shi2v,2021-10-11T07:01:45.906Z,"36 km SW of Skwentna, Alaska",earthquake,,2.2,,,automatic,ak,ak
2021-10-11T06:44:18.187Z,63.3293,-145.4949,2.9,1.1,ml,,,,0.71,ak,ak021d1sgmgl,2021-10-11T06:51:34.684Z,"27 km NNE of Paxson, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-10-11T06:31:26.600Z,43.5098333,-110.6888333,2.94,0.66,ml,7,193,0.069,0.31,mb,mb80526769,2021-10-11T14:51:39.040Z,"6 km ENE of Jackson, Wyoming",earthquake,1.52,6.76,0.323,6,reviewed,mb,mb
2021-10-11T06:24:49.300Z,33.5635,-116.6538333,10.75,-0.06,ml,11,73,0.01969,0.11,ci,ci40067592,2021-10-11T17:23:18.399Z,"2km ENE of Anza, CA",earthquake,0.35,0.53,0.256,2,reviewed,ci,ci
2021-10-11T06:24:02.780Z,47.7471667,-113.7516667,8.32,1.05,ml,14,143,0.21,0.16,mb,mb80526759,2021-10-11T14:08:27.600Z,"21 km SSE of Swan Lake, Montana",earthquake,0.5,2.82,0.263,5,reviewed,mb,mb
2021-10-11T06:21:58.436Z,59.9485,-152.7774,98.7,1.6,ml,,,,0.33,ak,ak021d1sbsf8,2021-10-11T06:33:32.465Z,"56 km WNW of Anchor Point, Alaska",earthquake,,1.2,,,automatic,ak,ak
2021-10-11T06:20:43.800Z,44.2861667,-115.0771667,6.68,2.2,ml,11,84,0.868,0.21,mb,mb80526754,2021-10-11T14:59:18.350Z,"13 km NW of Stanley, Idaho",earthquake,1.22,2.25,0.141,13,reviewed,mb,mb
2021-10-11T06:19:50.330Z,33.3071667,-116.3973333,8.93,0.66,ml,27,148,0.04226,0.15,ci,ci40067584,2021-10-11T20:17:55.007Z,"6km NNW of Borrego Springs, CA",earthquake,0.24,0.53,0.111,12,reviewed,ci,ci
2021-10-11T06:18:31.168Z,63.3357,-145.4695,0,3.7,ml,,,,1.18,ak,ak021d1sb34t,2021-10-11T09:29:37.903Z,"28 km NNE of Paxson, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-10-11T06:08:15.600Z,44.2801667,-115.0785,7.03,3.01,ml,20,78,0.863,0.27,mb,mb80526744,2021-10-11T14:35:50.920Z,"13 km WNW of Stanley, Idaho",earthquake,0.95,1.96,0.217,28,reviewed,mb,mb
2021-10-11T06:06:53.590Z,39.6978333,-110.6108333,-2.33,0.99,md,8,83,0.0214,0.03,uu,uu60462577,2021-10-11T17:50:44.430Z,"16 km E of Kenilworth, Utah",earthquake,0.28,0.83,0.217,7,reviewed,uu,uu
2021-10-11T06:05:49.680Z,43.5113333,-110.6918333,4.93,0.38,ml,6,190,0.069,0.07,mb,mb80526739,2021-10-11T15:18:39.900Z,"6 km ENE of Jackson, Wyoming",earthquake,0.98,1.95,0.357,6,reviewed,mb,mb
2021-10-11T06:04:57.110Z,44.2898333,-115.0708333,7.47,2.88,ml,21,78,0.868,0.27,mb,mb80526734,2021-10-11T15:14:07.690Z,"13 km NW of Stanley, Idaho",earthquake,1.55,3.45,0.207,23,reviewed,mb,mb
2021-10-11T05:56:02.550Z,44.2966667,-115.0818333,5.38,2.37,ml,10,85,0.878,0.29,mb,mb80526729,2021-10-11T15:31:56.420Z,"southern Idaho",earthquake,1.21,2.92,0.141,9,reviewed,mb,mb
2021-10-11T05:53:17.780Z,35.899,-117.6941667,4.58,1.11,ml,21,73,0.06037,0.08,ci,ci40067576,2021-10-11T20:02:33.034Z,"20km ESE of Little Lake, CA",earthquake,0.13,0.28,0.132,11,reviewed,ci,ci
2021-10-11T05:46:17.215Z,62.4462,-148.0795,29.5,1.9,ml,,,,0.75,ak,ak021d1rvmh2,2021-10-11T05:51:57.287Z,"73 km NW of Eureka Roadhouse, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-10-11T05:45:36.250Z,44.2826667,-115.0805,5.99,2.74,ml,15,78,0.866,0.25,mb,mb80526719,2021-10-11T15:38:36.020Z,"southern Idaho",earthquake,1.06,2.11,0.187,19,reviewed,mb,mb
2021-10-11T05:43:36.018Z,60.5645,-142.762,8.4,2.1,ml,,,,0.83,ak,ak021d1rv0ue,2021-10-11T05:56:37.921Z,"97 km S of McCarthy, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-10-11T05:19:58.590Z,35.6836667,-117.4685,6.88,0.59,ml,14,107,0.09709,0.1,ci,ci40067568,2021-10-11T19:58:30.004Z,"11km SSW of Searles Valley, CA",earthquake,0.33,0.83,0.092,7,reviewed,ci,ci
2021-10-11T05:13:45.167Z,61.5246,-151.8145,15.1,1.2,ml,,,,0.52,ak,ak021d1rom2c,2021-10-11T05:16:42.791Z,"56 km SSW of Skwentna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-10-11T05:13:07.990Z,35.6658333,-117.4645,10.13,0.52,ml,11,113,0.07918,0.11,ci,ci40067560,2021-10-11T19:55:12.756Z,"12km SSW of Searles Valley, CA",earthquake,0.39,0.8,0.031,5,reviewed,ci,ci
2021-10-11T05:09:44.880Z,18.8688335418701,-155.514663696289,32.3199996948242,2.1500001,md,30,268,,0.140000001,hv,hv72749417,2021-10-11T05:13:00.970Z,"23 km SSE of Naalehu, Hawaii",earthquake,1.11,0.899999976,0.360000014,5,automatic,hv,hv
2021-10-11T05:07:02.491Z,61.3746,-149.9821,34.1,1.2,ml,,,,0.65,ak,ak021d1rn8h3,2021-10-11T05:15:02.483Z,"1 km N of Point MacKenzie, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-10-11T05:03:13.979Z,60.1626,-153.5116,160.7,2.1,ml,,,,0.6,ak,ak021d1rmeb0,2021-10-11T05:15:02.341Z,"44 km E of Port Alsworth, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-10-11T04:55:31.648Z,63.1049,-150.0994,79,1.4,ml,,,,0.77,ak,ak021d1rc5ho,2021-10-11T04:59:09.359Z,"65 km WSW of Cantwell, Alaska",earthquake,,1,,,automatic,ak,ak
2021-10-11T04:52:33.877Z,38.691,-118.7754,9.9,1.3,ml,22,90.05,0.364,0.1355,nn,nn00825392,2021-10-11T18:13:19.936Z,"5 km NNW of Walker Lake, Nevada",earthquake,,3.2,0.18,8,reviewed,nn,nn
2021-10-11T04:43:57.870Z,18.8103332519531,-155.499664306641,16.5300006866455,2.9,ml,47,285,,0.180000007,hv,hv72749392,2021-10-11T04:49:28.790Z,"29 km SSE of Naalehu, Hawaii",earthquake,0.83,13.9499998,3.79,10,automatic,hv,hv
2021-10-11T04:42:21.970Z,35.6863333,-117.5243333,6.97,1,ml,15,154,0.1117,0.17,ci,ci40067552,2021-10-11T13:16:30.612Z,"14km SW of Searles Valley, CA",earthquake,0.5,1.01,0.134,12,reviewed,ci,ci
2021-10-11T04:40:53.460Z,34.4505,-116.4693333,0.87,1.11,ml,11,141,0.1453,0.2,ci,ci40067544,2021-10-11T13:16:32.644Z,"38km N of Yucca Valley, CA",earthquake,0.44,0.62,0.114,22,reviewed,ci,ci
2021-10-11T04:39:33.970Z,19.1450004577637,-155.44450378418,31.6100006103516,2.42000008,md,33,177,,0.150000006,hv,hv72749387,2021-10-11T04:43:37.400Z,"7 km SSE of Pāhala, Hawaii",earthquake,0.74,0.970000029,2.42000008,4,automatic,hv,hv
2021-10-11T04:35:28.847Z,38.1544,-118.0867,3.1,0.8,ml,14,154.57,0.028,0.1084,nn,nn00825391,2021-10-11T18:00:28.534Z,"26 km S of Mina, Nevada",earthquake,,1,0.58,7,reviewed,nn,nn
2021-10-11T04:22:39.466Z,37.0109,-117.7214,2.4,1.6,ml,21,69.42,0.23,0.1769,nn,nn00825387,2021-10-11T17:50:52.386Z,"48 km ENE of Independence, California",earthquake,,1.8,1.03,10,reviewed,nn,nn
2021-10-11T04:15:19.940Z,19.1805000305176,-155.423004150391,32.0400009155273,2.1400001,md,37,180,,0.100000001,hv,hv72749367,2021-10-11T04:18:26.960Z,"6 km ESE of Pāhala, Hawaii",earthquake,0.54,0.620000005,0.910000026,12,automatic,hv,hv
2021-10-11T04:15:01.210Z,33.7108333,-115.9586667,1.96,0.83,ml,16,120,0.07952,0.12,ci,ci40067536,2021-10-11T19:49:54.568Z,"18km ENE of Thermal, CA",earthquake,0.24,0.37,0.114,11,reviewed,ci,ci
2021-10-11T04:09:41.440Z,36.6513329,-121.2945023,5.04,1.45,md,12,84,0.04352,0.18,nc,nc73638190,2021-10-11T06:20:12.259Z,"16km S of Tres Pinos, CA",earthquake,0.59,1.33,0.26,9,automatic,nc,nc
2021-10-11T04:08:37.110Z,33.5783333,-116.803,6.73,0.64,ml,25,44,0.0359,0.11,ci,ci40067528,2021-10-11T19:43:50.481Z,"12km WNW of Anza, CA",earthquake,0.16,0.41,0.096,8,reviewed,ci,ci
2021-10-11T03:55:25.160Z,19.199333190918,-155.378997802734,31.6499996185303,2.13000011,md,42,172,,0.129999995,hv,hv72749347,2021-10-11T03:58:36.970Z,"10 km E of Pāhala, Hawaii",earthquake,0.59,0.720000029,1.57000005,18,automatic,hv,hv
2021-10-11T03:53:41.602Z,29.36737061,-97.37971048,2.518839518,2.6,ml,16,102,0.1091389343,0.3,tx,tx2021txjd,2021-10-11T20:05:37.051Z,"16 km SSE of Gonzales, Texas",earthquake,1.987882942,2.100030119,0.1,9,reviewed,tx,tx
2021-10-11T03:49:45.190Z,38.8256683,-122.8105011,1.05,1.02,md,22,38,0.002294,0.06,nc,nc73638185,2021-10-11T04:21:12.238Z,"7km NW of The Geysers, CA",earthquake,0.2,0.44,0.13,3,automatic,nc,nc
2021-10-11T03:33:48.862Z,37.3042,-117.5875,5.9,0,ml,17,128.68,0.085,0.1791,nn,nn00825386,2021-10-11T17:35:05.298Z,"50 km S of Silver Peak, Nevada",earthquake,,1.4,1.29,4,reviewed,nn,nn
2021-10-11T03:30:23.830Z,34.3133333,-116.0718333,2.12,0.87,ml,16,128,0.09042,0.13,ci,ci40067520,2021-10-11T17:43:41.355Z,"20km N of Twentynine Palms, CA",earthquake,0.21,0.41,0.142,8,reviewed,ci,ci
2021-10-11T03:23:02.029Z,64.5358,-149.2995,13.4,1.1,ml,,,,0.62,ak,ak021d1qjsol,2021-10-11T03:27:19.753Z,"10 km WSW of Nenana, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-10-11T03:18:40.060Z,18.8285007476807,-155.501495361328,15.9700002670288,2.17000008,md,45,281,,0.159999996,hv,hv72749287,2021-10-11T03:50:09.040Z,"27 km SSE of Naalehu, Hawaii",earthquake,1.57,14.6499996,1.21000004,9,automatic,hv,hv
2021-10-11T03:18:32.174Z,31.62046853,-104.2938092,6.774267578,2,ml,25,60,0.1540297004,0.2,tx,tx2021txhx,2021-10-11T21:09:32.712Z,"58 km NW of Toyah, Texas",earthquake,1.092094664,1.689591757,0.1,12,reviewed,tx,tx
2021-10-11T03:09:54.588Z,-9.0314,122.3758,97.91,4.9,mb,,40,0.416,0.79,us,us6000ftlq,2021-10-11T03:28:53.040Z,"48 km SSE of Maumere, Indonesia",earthquake,5.4,4.9,0.083,45,reviewed,us,us
2021-10-11T03:03:25.410Z,19.1875,-155.48649597168,35.1699981689453,2.3900001,md,41,75,,0.129999995,hv,hv72749272,2021-10-11T03:06:45.520Z,"1 km SSW of Pāhala, Hawaii",earthquake,0.52,0.779999971,1.96000004,18,automatic,hv,hv
2021-10-11T02:52:31.410Z,39.5079994,-122.9681702,1.42,2.16,md,14,136,0.1755,0.13,nc,nc73638180,2021-10-11T04:56:11.750Z,"11km N of Lake Pillsbury, CA",earthquake,0.53,3.83,0.19,10,automatic,nc,nc
2021-10-11T02:43:43.130Z,35.6595,-117.4893333,8.09,0.81,ml,19,102,0.07612,0.16,ci,ci40067512,2021-10-11T19:20:55.257Z,"14km SSW of Searles Valley, CA",earthquake,0.35,0.8,0.112,10,reviewed,ci,ci
2021-10-11T02:38:15.690Z,44.8336667,-110.4568333,5.51,0.76,md,14,92,0.1224,0.11,uu,uu60462562,2021-10-11T17:21:11.960Z,"25 km SE of Mammoth, Wyoming",earthquake,0.44,4.41,0.185,8,reviewed,uu,uu
2021-10-11T02:31:14.710Z,34.511,-118.8001667,14.79,1.17,ml,12,111,0.1211,0.18,ci,ci40067504,2021-10-11T19:03:56.631Z,"11km N of Piru, CA",earthquake,0.62,1.38,0.219,12,reviewed,ci,ci
2021-10-11T02:25:12.990Z,48.4876666666667,-123.237333333333,20.05,0.94,ml,15,80,0.09478,0.1,uw,uw61779967,2021-10-11T04:19:00.160Z,"6 km NE of Oak Bay, Canada",earthquake,0.34,0.59,0.0598666802850581,5,reviewed,uw,uw
2021-10-11T02:23:18.390Z,19.2588329315186,-155.387329101562,33.5999984741211,2.28999996,md,34,150,,0.140000001,hv,hv72749222,2021-10-11T02:26:34.370Z,"11 km ENE of Pāhala, Hawaii",earthquake,0.65,0.959999979,1.05999994,20,automatic,hv,hv
2021-10-11T02:16:27.900Z,33.7196667,-116.7611667,15.91,0.72,ml,15,128,0.04008,0.1,ci,ci40067496,2021-10-11T17:21:33.390Z,"4km WSW of Idyllwild, CA",earthquake,0.31,0.4,0.146,4,reviewed,ci,ci
2021-10-11T02:15:24.880Z,38.8390007,-122.8395004,1.47,0.37,md,7,231,0.003161,0.01,nc,nc73638175,2021-10-11T02:26:10.543Z,"10km NW of The Geysers, CA",earthquake,1.16,1.22,,1,automatic,nc,nc
2021-10-11T02:14:50.806Z,-22.3845,-67.4727,194.91,4.6,mb,,78,0.862,0.86,us,us6000ftll,2021-10-11T02:32:18.040Z,"94 km NE of San Pedro de Atacama, Chile",earthquake,9.3,11.7,0.182,9,reviewed,us,us
2021-10-11T02:09:44.140Z,38.1773333,-112.5058333,10.81,1.47,ml,9,131,0.1452,0.07,uu,uu60462557,2021-10-11T17:10:14.800Z,"16 km SE of Beaver, Utah",earthquake,0.73,0.81,0.098,3,reviewed,uu,uu
2021-10-11T02:05:27.730Z,37.577,-118.861,5.22,0.86,md,17,138,0.02848,0.05,nc,nc73638170,2021-10-11T03:30:10.948Z,"12km ESE of Mammoth Lakes, CA",earthquake,0.43,0.67,0.179,14,reviewed,nc,nc
2021-10-11T02:02:37.160Z,33.9296667,-117.8023333,11.49,1,ml,33,75,0.001812,0.17,ci,ci40067488,2021-10-11T18:58:34.790Z,"5km NNE of Yorba Linda, CA",earthquake,0.27,0.32,0.176,17,reviewed,ci,ci
2021-10-11T02:01:17.960Z,35.8648333,-117.6678333,5.98,1.76,ml,32,48,0.07526,0.12,ci,ci40067480,2021-10-11T18:49:30.200Z,"23km ESE of Little Lake, CA",earthquake,0.14,0.43,0.174,25,reviewed,ci,ci
2021-10-11T02:00:05.930Z,36.6483345,-121.2953339,4.96,1.56,md,11,83,0.0405,0.15,nc,nc73638155,2021-10-11T04:14:11.195Z,"16km S of Tres Pinos, CA",earthquake,0.6,1.26,0.17,7,automatic,nc,nc
2021-10-11T01:56:32.810Z,38.5295,-119.4066667,1.36,1.84,md,14,104,0.03528,0.07,nc,nc73638150,2021-10-11T20:11:14.744Z,"29km S of Smith Valley, NV",earthquake,0.31,0.71,0.23,16,reviewed,nc,nc
2021-10-11T01:49:59.980Z,35.216,-118.2131667,-0.01,0.94,ml,12,70,0.1731,0.21,ci,ci40067472,2021-10-11T18:40:26.028Z,"18km N of Mojave, CA",earthquake,0.39,0.82,0.117,13,reviewed,ci,ci
2021-10-11T01:48:29.200Z,18.8763333333333,-155.515333333333,34.66,2.6,ml,50,262,,0.11,hv,hv72749192,2021-10-11T03:54:24.790Z,"22 km SSE of Naalehu, Hawaii",earthquake,0.62,0.92,0.159737461636056,14,reviewed,hv,hv
2021-10-11T01:38:47.810Z,38.8311653,-122.8151703,1.59,1.16,md,20,49,0.008721,0.02,nc,nc73638145,2021-10-11T03:16:10.865Z,"8km NW of The Geysers, CA",earthquake,0.2,0.52,0.34,2,automatic,nc,nc
2021-10-11T01:38:17.110Z,38.8146667,-122.8098297,1.99,0.99,md,21,45,0.008718,0.03,nc,nc73638140,2021-10-11T02:02:11.802Z,"6km NW of The Geysers, CA",earthquake,0.21,0.48,0.24,2,automatic,nc,nc
2021-10-11T01:33:46.490Z,38.8321648,-122.8156662,1.3,0.85,md,11,74,0.009786,0.01,nc,nc73638135,2021-10-11T02:47:15.007Z,"8km NW of The Geysers, CA",earthquake,0.31,0.72,,1,automatic,nc,nc
2021-10-11T01:29:15.740Z,19.174165725708,-155.484832763672,31.4400005340576,2.66,ml,46,85,,0.119999997,hv,hv72749157,2021-10-11T02:26:17.801Z,"3 km SSW of Pāhala, Hawaii",earthquake,0.46,0.670000017,3.87,26,automatic,hv,hv
2021-10-11T01:26:57.600Z,37.0486667,-112.853,7.81,1.7,ml,6,148,0.04049,0.06,uu,uu60462552,2021-10-11T17:06:06.020Z,"11 km ENE of Hildale, Utah",earthquake,0.7,0.88,0.056,2,reviewed,uu,uu
2021-10-11T01:22:36.490Z,18.8816661834717,-155.525497436523,37.189998626709,2.08999991,md,32,279,,0.129999995,hv,hv72749147,2021-10-11T01:25:54.760Z,"21 km SSE of Naalehu, Hawaii",earthquake,0.91,0.899999976,2.05999994,6,automatic,hv,hv
2021-10-11T01:20:42.980Z,34.4663333,-118.0043333,8.58,0.58,ml,11,75,0.04399,0.1,ci,ci40067464,2021-10-11T18:37:21.993Z,"6km SSW of Littlerock, CA",earthquake,0.26,0.46,0.133,9,reviewed,ci,ci
2021-10-11T01:20:36.050Z,18.8824996948242,-155.51416015625,35.9599990844727,2.42000008,md,34,263,,0.159999996,hv,hv72749142,2021-10-11T02:26:29.517Z,"21 km SSE of Naalehu, Hawaii",earthquake,0.71,1.25,0.0299999993,5,automatic,hv,hv
2021-10-11T01:01:59.250Z,35.225,-118.2061667,2.63,1.2,ml,22,85,0.1714,0.14,ci,ci40067456,2021-10-11T18:29:20.540Z,"19km N of Mojave, CA",earthquake,0.19,0.92,0.13,19,reviewed,ci,ci
2021-10-11T01:01:35.970Z,18.8453333333333,-155.516333333333,35.87,2.5,ml,39,274,,0.11,hv,hv72749127,2021-10-11T01:49:17.040Z,"25 km SSE of Naalehu, Hawaii",earthquake,0.64,0.81,0.0827247631480628,5,reviewed,hv,hv
